Agent,Mean_MPC,Median_MPC,Std_MPC,Sample_Count
69,2.7140824501259506,2.9282269961853213,3.3504689000923076,12
70,-2.257954916605971,-1.6956988164619924,6.879690173596264,12
71,0.06756053430146398,0.22630460655065485,2.9392268948691243,11
72,1.3934416487220818,0.044812274671650415,5.065972055011668,11
73,3.4382221782894145,-0.19304388111878718,13.100369825293726,12
74,3.4875899089992686,-0.08078033572391156,14.951544489743878,10
75,1.7885497479595986,0.4138405178420098,5.136504159587334,10
76,2.4239764836873054,1.7327652194361014,5.622450738013162,11
77,-0.22535879809784742,0.6994514569956526,4.823978906633422,11
78,4.650322871233077,0.5870633198679502,14.25107781506361,12
79,2.5919669007954624,-0.008611788313466803,10.046794769192347,10
80,1.4610549240535715,1.3285261676767792,1.7790615612798617,12
81,0.391632875871989,-0.41789130840002175,7.189903904750724,12
82,0.4994083689440654,0.2975598541986155,4.192415032352547,11
83,-0.5696073449077749,-0.0746724175808022,5.842566748506257,11
84,0.9285480350242832,2.0492757912155843,4.887430366709102,10
85,0.2262933499498816,0.45796202464375746,2.1209718319841353,12
86,2.287530662793067,0.7307269428102935,6.714100462445191,12
87,1.612853900904656,1.0507994411323893,6.9867555882298795,12
88,0.8458414391729739,0.25704297235730605,4.559522997370217,11
89,2.1195405030380674,-0.7610657980125649,8.694071223586452,13
90,-3.891664794450364,1.4594773327381811,17.284582509120987,13
91,-0.44479402199037765,-3.559735369998439,9.77768097569782,11
92,0.47911193817221953,1.0620780425842917,1.1599650832510213,10
93,3.61703159669527,0.325935153086923,19.671439284231496,12
94,1.3077075289479787,-1.1641614390100297,6.347825447109267,12
95,-2.4303133098893874,0.3080862138262058,12.674754942631491,12
96,1.5424991929089842,0.9472758805545258,5.694936565134318,13
97,1.7411179682222178,1.2103291265890335,5.724489261734761,14
98,1.4164933570820604,0.8571961623108562,3.520322949004667,13
99,4.879494378978736,-0.21748675298042439,19.42922044745007,13
