Month,Saving_Rate
2017.04,0.06719675639241988
2017.05,0.06370832697143544
2017.06,0.03637107651014866
2017.07,0.01310111656447295
2017.08,0.05130938089055322
2017.09,0.03803304314955289
2017.10,0.010837603294075673
2017.11,0.04916480819595609
2017.12,0.06496310605254832
2018.01,0.031680260408296176
2018.02,0.02981017664342313
2018.03,0.024889437530067882
2018.04,0.046684880932128664
2018.05,0.08919659423564424
2018.06,0.060831105298210286
2018.07,0.034046428939817124
2018.08,0.02740432466275308
2018.09,0.0414573027871381
2018.10,0.031722638081364746
2018.11,0.022045335546754186
2018.12,0.031529207255325695
2019.01,0.04133829358219984
2019.02,0.03223487731777241
2019.03,0.020997835864955353
2019.04,0.02142429085628115
2019.05,0.02979006311334168
2019.06,0.017915401475042073
2019.07,0.027522041952345904
2019.08,0.01647471664082732
